date,time,favorites,id,isRetweet,retweets,text
12/16/202,0  6:58:55 AM,457695,1.33907E+18,FALSE,68430,Poll: 92% of Republican Voters think the election was rigged!
12/16/202,0  6:21:20 AM,130702,1.33906E+18,FALSE,19626,Franklin Graham: ‘I Am Grateful to God’ for ‘the Last Four Years’ https://t.co/wbSLJ4snxX via @BreitbartNews Thank you Franklin!
12/16/202,0  3:14:23 AM,0,1.33901E+18,TRUE,16783,RT @wesrap: All of the 38 electoral college votes for Texas go to Donald Trump. #txlege https://t.co/EqlOxlXDgz
12/16/202,0  3:13:12 AM,151739,1.33901E+18,FALSE,29433,Because of corruption or because I won despite corruption? https://t.co/6yoazp4WOm
12/15/202,0  6:15:09 PM,180977,1.33888E+18,FALSE,43655,Mo Brooks: ‘Trump Won the Electoral College‘ --- I Can Be a Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country https://t.co/8BcvdpY3Qf via @BreitbartNews
12/15/202,0  5:56:11 PM,412404,1.33887E+18,FALSE,81186,Tremendous evidence pouring in on voter fraud. There has never been anything like this in our Country!
12/15/202,0  4:44:59 PM,0,1.33885E+18,TRUE,37583,RT @LLinWood: President Trump @realDonaldTrump is a genuinely good man. He does not really like to fire people. I bet he dislikes putting p…
12/15/202,0  4:43:49 PM,0,1.33885E+18,TRUE,18474,RT @RealMattCouch: The President needs to hold a press conference right after Biden speaks every single time and remind them he’s the right…
12/15/202,0  4:43:44 PM,0,1.33885E+18,TRUE,16417,RT @RealMattCouch: REPORT: Dominion Server Crash Delays Recount in Georgia’s Fulton County for THIRD TIME! https://t.co/9BSWnJP7cT via @rea…
12/15/202,0  4:42:53 PM,0,1.33885E+18,TRUE,13675,"RT @RealMattCouch: EXCLUSIVE: Whistleblower Reveals FRAUD in Detroit, Affidavit &amp; Interview INSIDE https://t.co/0nYuBk0pig"
12/15/202,0  4:40:55 PM,325201,1.33885E+18,FALSE,66896,"68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent. Did Michigan Secretary of State break the law? Stay tuned!"
12/15/202,0  4:37:18 PM,266879,1.33885E+18,FALSE,59726,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!"
12/15/202,0  8:18:03 AM,0,1.33872E+18,TRUE,19305,"RT @wesrap: TX's presidential electors voted 34-4 to ""condemn"" the Supreme Court rejecting TX's election lawsuit against PA, WI, GA &amp; MI &amp;…"
12/15/202,0  8:17:47 AM,0,1.33872E+18,TRUE,18110,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…"
12/15/202,0  7:55:00 AM,0,1.33872E+18,TRUE,26415,"RT @KelemenCari: Election Status: Trump is in the process of proving he won, and Biden is pretending he did."
12/15/202,0  7:54:43 AM,0,1.33872E+18,TRUE,26813,"RT @CodeMonkeyZ: Soon-to-be AG Rosen recently wrote an essay on foreign influence in US elections.

“foreign actors are covertly trying to…"
12/15/202,0  7:54:12 AM,0,1.33872E+18,TRUE,17116,"RT @KanekoaTheGreat: DOMINION - NEVADA🚨

The error rate scanning ballots in Antrim County, Michigan was 68.05%.

Dominion Voting Systems ar…"
12/15/202,0  7:52:48 AM,153224,1.33872E+18,FALSE,37786,"Thank you Kevin. Many Trump votes were routed to Biden. The highly respected Michigan Judge released this epic report. True all over the Country. This Fake Election can no longer stand. Get moving Republicans. Big Swing State Win!  75,000,000 VOTES. https://t.co/0sodJFr80k"
12/15/202,0  7:44:01 AM,212020,1.33872E+18,FALSE,54672,"This is BIG NEWS. Dominion Voting Machines are a disaster all over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for the genius, bravery, and patriotism of the Judge. Should get a medal! https://t.co/4WwiA83Prg"
12/15/202,0  1:06:27 AM,158703,1.33861E+18,FALSE,32372,"...Deputy Attorney General Jeff Rosen, an outstanding person, will become Acting Attorney General. Highly respected Richard Donoghue will be taking over the duties of Deputy Attorney General. Thank you to all! https://t.co/V5sqOJT9PM"
12/15/202,0  1:06:23 AM,229942,1.33861E+18,FALSE,40833,"Just had a very nice meeting with Attorney General Bill Barr at the White House. Our relationship has been a very good one, he has done an outstanding job! As per letter, Bill will be leaving just before Christmas to spend the holidays with his family..."
12/15/202,0  12:06:44 AM,0,1.3386E+18,TRUE,22562,RT @WashTimes: CHULEY OPINION: Forensic auditors find shocking 68% error rate in one Michigan county’s votes - https://t.co/5uO5DOUJkM - @w…
12/14/202,0  10:28:31 PM,232233,1.33857E+18,FALSE,56763,WOW. This report shows massive fraud. Election changing result! https://t.co/dFT3sRpUY5
12/14/202,0  5:12:10 PM,0,1.33849E+18,TRUE,60394,"RT @realDonaldTrump: Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete…"
12/14/202,0  5:12:02 PM,0,1.33849E+18,TRUE,31232,"RT @realDonaldTrump: .....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-reside…"
12/14/202,0  4:58:33 PM,367805,1.33849E+18,FALSE,42465,First Vaccine Administered. Congratulations USA! Congratulations WORLD!
12/14/202,0  4:31:12 PM,269237,1.33848E+18,FALSE,62408,"“Why did the Swing States stop counting in the middle of the night?” @MariaBartiromo Because they waited to find out how many ballots they had to produce in order to steal the Rigged Election. They were so far behind that they needed time, &amp; a fake “water main break”, to recover!"
12/14/202,0  7:57:17 AM,211949,1.33835E+18,FALSE,31652,A great honor! https://t.co/n6IyFtcXIQ
12/14/202,0  7:52:39 AM,0,1.33835E+18,TRUE,17091,RT @ArthurSchwartz: Weird that the WH press pool never followed up on this.
12/14/202,0  7:52:15 AM,0,1.33835E+18,TRUE,7304,RT @MZHemingway: Far better
12/14/202,0  7:44:11 AM,216765,1.33835E+18,FALSE,44464,"What a fool Governor @BrianKempGA of Georgia is. Could have been so easy, but now we have to do it the hard way. Demand this clown call a Special Session and open up signature verification, NOW. Otherwise, could be a bad day for two GREAT Senators on January 5th."
12/14/202,0  7:37:36 AM,141144,1.33835E+18,FALSE,30002,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. @staceyabrams played @BrianKempGA &amp; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!"
12/14/202,0  6:21:23 AM,99790,1.33833E+18,FALSE,17525,"Oh no! What is going on? This is not good news, even for “Indians”. Cancel culture at work! https://t.co/d1l0C9g6Pd"
12/14/202,0  6:13:21 AM,180621,1.33833E+18,FALSE,23931,"People working in the White House should receive the vaccine somewhat later in the program, unless specifically necessary. I have asked that this adjustment be made. I am not scheduled to take the vaccine, but look forward to doing so at the appropriate time. Thank you!"
12/14/202,0  6:06:57 AM,96503,1.33832E+18,FALSE,24418,https://t.co/dZ56TExPWf
12/14/202,0  2:07:59 AM,346399,1.33826E+18,FALSE,44963,"Vaccines are shipped and on their way, FIVE YEARS AHEAD OF SCHEDULE. Get well USA. Get well WORLD. We love you all!"
12/14/202,0  1:34:59 AM,160918,1.33825E+18,FALSE,32743,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!"
12/14/202,0  1:34:59 AM,156467,1.33825E+18,FALSE,31232,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took...."
12/14/202,0  1:34:59 AM,245205,1.33825E+18,FALSE,60394,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete &amp; correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,...."
12/14/202,0  1:05:01 AM,0,1.33825E+18,TRUE,40251,RT @realDonaldTrump: https://t.co/GgwnkrGz9U
12/14/202,0  1:04:56 AM,0,1.33825E+18,TRUE,38952,RT @realDonaldTrump: https://t.co/dx3C7jNE4O
12/14/202,0  1:02:05 AM,160407,1.33825E+18,FALSE,23935,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!
12/14/202,0  1:02:05 AM,210483,1.33825E+18,FALSE,38618,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution..."
12/14/202,0  1:01:09 AM,124921,1.33825E+18,FALSE,22337,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!"
12/14/202,0  1:01:09 AM,171587,1.33825E+18,FALSE,35988,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur..."
12/13/202,0  6:40:27 PM,311866,1.33815E+18,FALSE,52701,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!
12/13/202,0  6:27:32 PM,549796,1.33815E+18,FALSE,90856,MOST CORRUPT ELECTION IN U.S. HISTORY!
12/13/202,0  6:26:05 PM,249426,1.33815E+18,FALSE,45749,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!
12/13/202,0  6:02:10 PM,248743,1.33814E+18,FALSE,49530,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!"
12/12/202,0  10:29:26 PM,252501,1.33784E+18,FALSE,44330,"If failing Governor @BrianKempGA would allow signature verification, David &amp; Kelly would WIN!"
12/12/202,0  10:02:23 PM,303081,1.33783E+18,FALSE,66699,https://t.co/4lH5PZRI9C
12/12/202,0  9:54:36 PM,0,1.33783E+18,TRUE,41750,"RT @DanScavino: President @realDonaldTrump flies over Freedom Plaza in Marine One, before heading north to West Point for the #ArmyNavyGame…"
12/12/202,0  9:16:29 PM,0,1.33782E+18,TRUE,27279,RT @Jim_Jordan: Today’s Left can’t cancel everything. Merry Christmas!
12/12/202,0  7:12:57 PM,274436,1.33779E+18,FALSE,58999,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!"
12/12/202,0  6:08:34 PM,358667,1.33777E+18,FALSE,62252,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA"
12/12/202,0  6:02:41 PM,253167,1.33777E+18,FALSE,52585,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!"
12/12/202,0  4:57:45 PM,579984,1.33776E+18,FALSE,104698,WE HAVE JUST BEGUN TO FIGHT!!!
12/12/202,0  4:55:53 PM,255339,1.33776E+18,FALSE,53157,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &amp; more (the hard part), but “Justice” took too long. Will be DOA!"
12/12/202,0  4:51:29 PM,154752,1.33775E+18,FALSE,30227,A big disappointment! https://t.co/esmB5HrJlH
12/12/202,0  4:46:45 PM,219461,1.33775E+18,FALSE,45736,I have been doing this. I agree! https://t.co/1YTTGwxlxx
12/12/202,0  4:46:02 PM,0,1.33775E+18,TRUE,14019,RT @toddstarnes: One of our callers says her dead father got a text message asking him to vote in the Georgia U.S. Senate race. Her dad was…
12/12/202,0  4:30:31 PM,170521,1.33775E+18,FALSE,38125,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!"
12/12/202,0  4:15:47 PM,349044,1.33775E+18,FALSE,66657,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!"
12/12/202,0  4:08:55 PM,139746,1.33774E+18,FALSE,30818,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!"
12/12/202,0  4:07:01 PM,0,1.33774E+18,TRUE,16155,"RT @toddstarnes: Thank you, Justice Alito. Thank you, Justice Thomas. https://t.co/ki0ZpARWhQ"
12/12/202,0  4:03:43 PM,0,1.33774E+18,TRUE,18467,RT @Acyn: Kayleigh on Supreme Court: Yeah there’s no way to say it other than they dodged. They dodged. They hid behind procedure and they…
12/12/202,0  3:43:01 PM,103299,1.33774E+18,FALSE,22464,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process https://t.co/AzXwby5Qrd via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???"
12/12/202,0  9:22:40 AM,0,1.33764E+18,TRUE,47213,RT @realDonaldTrump: https://t.co/ofLq3OMicv
12/12/202,0  9:02:57 AM,193024,1.33763E+18,FALSE,34418,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!"
12/12/202,0  8:54:58 AM,207616,1.33763E+18,FALSE,22480,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!
12/12/202,0  8:40:47 AM,166792,1.33763E+18,FALSE,29390,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!"
12/12/202,0  8:40:47 AM,199544,1.33763E+18,FALSE,39238,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states....."
12/12/202,0  8:07:47 AM,353934,1.33762E+18,FALSE,55941,"The Supreme Court really let us down. No Wisdom, No Courage!"
12/12/202,0  7:54:18 AM,143467,1.33762E+18,FALSE,20541,"....The American people deserve answers, better late than never.”  @IngrahamAngle"
12/12/202,0  7:54:18 AM,182757,1.33762E+18,FALSE,33794,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &amp; they still don’t believe the outcome of this election..."
12/12/202,0  5:51:41 AM,239475,1.33759E+18,FALSE,45446,https://t.co/ofLq3OMicv
12/12/202,0  2:55:08 AM,141083,1.33754E+18,FALSE,37036,https://t.co/dx3C7jNE4O
12/12/202,0  2:26:58 AM,157247,1.33753E+18,FALSE,40205,https://t.co/GgwnkrGz9U
12/12/202,0  1:57:49 AM,167351,1.33753E+18,FALSE,32138,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState"
12/11/202,0  11:51:53 PM,280063,1.33749E+18,FALSE,50114,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!"
12/11/202,0  11:51:35 PM,177450,1.33749E+18,FALSE,32284,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!"
12/11/202,0  7:08:09 PM,0,1.33742E+18,TRUE,12095,RT @oldwarhorse11: #ICYMI  - Before .@CNN  became a  conspiracy theory comedy show they tried news in 2006- Smartmatic- sequoia - Dominion…
12/11/202,0  7:07:13 PM,0,1.33742E+18,TRUE,25575,RT @TheRightMelissa: @realDonaldTrump Joe Biden will not set foot in that White House. 170k votes in Michigan have just been discovered to…
12/11/202,0  6:59:56 PM,205337,1.33742E+18,FALSE,25664,“Donald Trump must get the credit for the vaccines. It is a miracle.”  @Varneyco
12/11/202,0  5:43:50 PM,183687,1.3374E+18,FALSE,35268,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!"
12/11/202,0  4:45:06 PM,266423,1.33739E+18,FALSE,51993,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!"
12/11/202,0  4:21:30 PM,199224,1.33738E+18,FALSE,38370,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?"
12/11/202,0  3:55:42 PM,589732,1.33737E+18,FALSE,93938,I just want to stop the world from killing itself!
12/11/202,0  3:51:59 PM,170116,1.33737E+18,FALSE,29205,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!"
12/11/202,0  3:41:00 PM,119424,1.33737E+18,FALSE,20903,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!"
12/11/202,0  3:19:16 PM,141351,1.33736E+18,FALSE,28789,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry! https://t.co/NziA99ZqXY"
12/11/202,0  9:00:50 AM,84737,1.33727E+18,FALSE,20979,https://t.co/Om3mPWObcY
12/11/202,0  9:00:36 AM,86267,1.33727E+18,FALSE,21568,https://t.co/PfJmvWYSp7
12/11/202,0  8:49:22 AM,108216,1.33726E+18,FALSE,21286,https://t.co/0vXBKB8Nxb
12/11/202,0  8:16:46 AM,70421,1.33726E+18,FALSE,16319,https://t.co/z82rCee6jS
12/11/202,0  8:11:49 AM,77977,1.33725E+18,FALSE,17429,https://t.co/7Qslc09ZgH
12/11/202,0  7:52:03 AM,77013,1.33725E+18,FALSE,18665,https://t.co/jauftZY0mM
12/11/202,0  5:58:23 AM,261197,1.33722E+18,FALSE,52865,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!"
12/11/202,0  4:45:07 AM,263491,1.3372E+18,FALSE,49859,Tremendous support from all over the Country. All we ask is COURAGE &amp; WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!
12/11/202,0  4:19:00 AM,399587,1.3372E+18,FALSE,58397,"19 states are fighting for us, almost unheard of support!"
12/11/202,0  4:17:42 AM,253860,1.3372E+18,FALSE,40040,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!"
12/11/202,0  4:12:34 AM,103440,1.33719E+18,FALSE,24767,"So true, a must read! https://t.co/DMP4vs5HV2"
12/11/202,0  4:04:08 AM,0,1.33719E+18,TRUE,15942,"RT @RepLeeZeldin: The lawsuit filed by TX to the Supreme Court &amp; supported by MANY others throughout the US is a very strong, compelling ar…"
12/11/202,0  1:03:50 AM,84346,1.33715E+18,FALSE,14455,https://t.co/F9A3hwE7dS
12/11/202,0  12:06:04 AM,168640,1.33713E+18,FALSE,33138,https://t.co/hab5WLhtrI
12/10/202,0  7:54:58 PM,234689,1.33707E+18,FALSE,34451,Morocco recognized the United States in 1777.  It is thus fitting we recognize their sovereignty over the Western Sahara.
12/10/202,0  7:54:46 PM,292386,1.33707E+18,FALSE,54291,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!
12/10/202,0  7:54:33 PM,176599,1.33707E+18,FALSE,28519,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!"
12/10/202,0  7:35:36 PM,0,1.33706E+18,TRUE,16526,"RT @Lancegooden: Eric Swalwell spent 4 years targeting and harassing @realDonaldTrump, @DonaldJTrumpJr, and many others in the President’s…"
12/10/202,0  7:35:15 PM,0,1.33706E+18,TRUE,4740,"RT @Lancegooden: @RepAdrianSmith, @RepMoBrooks, @RepMullin, @RepRonWright, @RepBrianBabin, @RepDavidRouzer, @RepScottPerry, @RepRalphNorman…"
12/10/202,0  7:35:12 PM,0,1.33706E+18,TRUE,4536,"RT @Lancegooden: Thank you to @RepGosar, @RepAndyBiggsAZ, @replouiegohmert, @RepTedBudd, @CongressmanHice, @RepGregSteube, @RepAlexMooney,…"
12/10/202,0  7:34:54 PM,0,1.33706E+18,TRUE,10324,"RT @RepTedBudd: The DOJ needs to listen to #WeThePeople and address their election concerns NOW.

Glad to join @Lancegooden and more than t…"
12/10/202,0  7:34:33 PM,0,1.33706E+18,TRUE,7556,"RT @alexbruesewitz: LEADERSHIP. Thank you @Lancegooden!

Fight for @realDonaldTrump!"
12/10/202,0  7:34:16 PM,0,1.33706E+18,TRUE,9157,RT @RepDavidRouzer: Joined @LanceGooden and 25 of our colleagues to urge Attorney General Barr to appoint a Special Counsel to investigate…
12/10/202,0  6:57:55 PM,116008,1.33705E+18,FALSE,23927,"Great. Most corrupt Election in history, by far. We won!!! https://t.co/nGMMaRQmz8"
12/10/202,0  6:56:30 PM,0,1.33705E+18,TRUE,8403,"RT @Lancegooden: Everybody's got their own OPINIONS about election fraud. 

I'm not interested in opinions. I want FACTS. https://t.co/nFtm…"
12/10/202,0  6:23:13 PM,120452,1.33704E+18,FALSE,29584,Voter Fraud! https://t.co/6mLqg6rmIZ
12/10/202,0  6:21:25 PM,0,1.33704E+18,TRUE,10484,RT @GrahamLedger: The smartest man in the room declares under penalty of perjury that hundreds of thousands of votes were switched from Don…
12/10/202,0  6:20:13 PM,0,1.33704E+18,TRUE,10486,"RT @NealMowery: @MichaelCoudrey @realDonaldTrump Huawei cell phones cannot be distributed in this US because of imbedded security threats,…"
12/10/202,0  6:19:11 PM,113176,1.33704E+18,FALSE,21551,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!"
12/10/202,0  6:19:11 PM,167083,1.33704E+18,FALSE,35616,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history...."
12/10/202,0  6:17:10 PM,201530,1.33704E+18,FALSE,35160,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity"
12/10/202,0  6:15:05 PM,126547,1.33704E+18,FALSE,27723,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins
12/10/202,0  6:12:00 PM,228392,1.33704E+18,FALSE,43954,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?
12/10/202,0  6:10:04 PM,209213,1.33704E+18,FALSE,46234,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.
12/10/202,0  6:05:17 PM,283651,1.33704E+18,FALSE,41171,WISDOM &amp; COURAGE!!!
12/10/202,0  5:33:04 AM,213364,1.33685E+18,FALSE,40317,“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine @nypost @TuckerCarlson  But I won anyway!
12/10/202,0  5:21:20 AM,205211,1.33684E+18,FALSE,46790,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.” @TuckerCarlson"
12/10/202,0  3:13:15 AM,359261,1.33681E+18,FALSE,72857,Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!
12/9/20,22:06,262780,1.33673E+18,FALSE,41872,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”."
12/9/20,21:55,262143,1.33673E+18,FALSE,51997,"If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?"
12/9/20,19:37,307336,1.3367E+18,FALSE,56734,#OVERTURN
12/9/20,19:23,335532,1.33669E+18,FALSE,55039,"No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! #SupremeCourt"
12/9/20,19:21,213968,1.33669E+18,FALSE,47192,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent.   ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!"
12/9/20,19:02,75085,1.33669E+18,FALSE,14888,This case had nothing to do with me. Fake News (as usual!). https://t.co/CZnO4GFcco
12/9/20,18:46,207109,1.33668E+18,FALSE,25710,STOCK MARKETS AT NEW ALL TIME HIGHS!!!
12/9/20,18:39,337826,1.33668E+18,FALSE,54854,RIGGED ELECTION!
12/9/20,18:38,193520,1.33668E+18,FALSE,39561,There is massive evidence of widespread fraud in the four states (plus) mentioned in the Texas suit. Just look at all of the tapes and affidavits!
12/9/20,18:31,82039,1.33668E+18,FALSE,15430,Germany has consistently been used by my obnoxious critics as the country that we should follow on the way to handle the China Virus. So much for that argument. I love Germany - Vaccines on the way!!! https://t.co/hEeKIqDMQn
12/9/20,17:49,273974,1.33667E+18,FALSE,49942,We will be INTERVENING in the Texas (plus many other states) case. This is the big one. Our Country needs a victory!
12/9/20,17:44,114961,1.33667E+18,FALSE,27610,"This was not my case as has been so incorrectly reported. The case that everyone has been waiting for is the State’s case with Texas and numerous others joining. It is very strong, ALL CRITERIA MET. How can you have a presidency when a vast majority think the election was RIGGED? https://t.co/ZKu9sNVz2U"
12/9/20,2:50,244633,1.33644E+18,FALSE,30481,NASDAQ and S&amp;P close at all-time highs. Congratulations!
12/9/20,1:17,0,1.33642E+18,TRUE,9182,RT @WhiteHouse: Every waking moment is about one purpose: saving American lives by delivering safe and effective Coronavirus therapeutics a…
12/9/20,1:16,0,1.33642E+18,TRUE,9330,"RT @WhiteHouse: ""The plan we put forward prioritizes the elderly and patients with underlying conditions, as well as healthcare workers and…"
12/9/20,1:16,0,1.33642E+18,TRUE,9003,"RT @WhiteHouse: ""If authorized, tens of millions of vaccine doses will be available this month . . . and hundreds of millions more will qui…"
12/9/20,1:16,0,1.33642E+18,TRUE,7105,"RT @WhiteHouse: Before Operation Warp Speed, the typical timeline for vaccine development and approval lasted years. https://t.co/fvVehwRWXn"
12/9/20,1:16,0,1.33642E+18,TRUE,8174,"RT @WhiteHouse: ""From the instant the Coronavirus invaded our shores, we raced into action to develop a safe and effective vaccine . . .…"
12/9/20,1:02,0,1.33641E+18,TRUE,8179,RT @WhiteHouse: LIVE: Operation Warp Speed Vaccine Summit https://t.co/ul5LUXKQWp
12/9/20,0:46,147954,1.33641E+18,FALSE,38027,They got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! https://t.co/gPpVWUUs91
12/9/20,0:45,166230,1.33641E+18,FALSE,33615,Thank you and congratulations to General Flynn. He and his incredible family have suffered greatly! https://t.co/UjH6LVuON8
12/9/20,0:42,0,1.33641E+18,TRUE,8747,RT @TheSolariReport: Tectonic plates are shifting https://t.co/WXY6kgLEvi
12/9/20,0:41,0,1.33641E+18,TRUE,7548,RT @GrrrGraphics: You don't mess with #Texas! https://t.co/4M4PD7qkWl
12/9/20,0:41,0,1.33641E+18,TRUE,6705,"RT @ColumbiaBugle: God Bless Texas!

https://t.co/ldDvZ5ykKp"
